"Date","X3M.Conglomerate","American.Express.Consumer.finance","Apple.Consumer.electronics","Boeing.Aerospace.and.defense","Caterpillar.Construction.and.mining.equipment","Chevron.Oil...gas","Cisco.Systems.Computer.networking","Coca.Cola.Beverages","DuPont.Chemical.industry","ExxonMobil.Oil...gas","General.Electric.Conglomerate","Goldman.Sachs.Banking..Financial.services","The.Home.Depot.Home.improvement.retailer","Intel.Semiconductors","IBM.Computers.and.technology","Johnson...Johnson.Pharmaceuticals","JPMorgan.Chase.Banking","McDonald.s.Fast.food","Merck.Pharmaceuticals","Microsoft.Consumer.electronics","Nike.Apparel","Pfizer.Pharmaceuticals","Procter...Gamble.Consumer.goods","Travelers.Insurance","UnitedHealth.Group.Managed.health.care","United.Technologies.Conglomerate","Verizon.Telecommunication","Visa.Consumer.banking","Wal.Mart.Retail","Walt.Disney.Broadcasting.and.entertainment"
2011-05-06,86.075679,47.68106,46.518453,71.938531,99.882093,89.098774,15.850663,29.569679,47.861243,73.791979,17.251605,141.605253,33.580571,20.265187,155.470711,57.051175,40.289737,68.650113,31.068784,22.976561,38.732857,17.625516,57.525286,56.898961,46.989677,80.856223,30.979836,19.215533,49.502058,40.682654
2011-05-09,86.426824,47.671559,46.644584,72.237861,101.076992,90.146689,15.88677,29.591777,48.544599,74.229249,17.303334,140.680705,33.553334,19.838093,155.664031,57.365845,40.218172,69.182217,31.145623,22.941034,39.153151,17.668402,57.410714,56.863079,47.317819,81.137192,30.946598,19.324423,49.574033,40.720443
2011-05-10,86.17472,47.652562,46.89284,72.519046,102.172309,90.380525,16.058276,29.764156,48.965125,74.372029,17.501628,141.888263,33.834762,20.073431,156.842326,57.479479,40.39708,69.531139,31.393218,22.798929,39.431769,17.891401,57.93071,57.284686,47.355318,81.400037,31.220828,19.442992,49.960908,41.485724
2011-05-11,86.003647,47.329626,46.594942,72.108721,99.55622,88.56183,16.049249,29.755318,47.764824,72.801492,17.320577,139.510891,33.798448,20.404646,156.032243,58.187482,39.565164,69.356681,31.273691,22.523602,39.035092,17.848102,58.098161,56.737494,46.895924,81.137192,30.963215,19.198593,49.965437,39.227677
2011-05-12,87.021073,47.054177,46.50637,72.409631,98.334166,88.994853,15.28199,30.192895,47.561833,72.738671,17.363684,134.671213,33.852919,20.666132,158.554539,58.729413,39.43993,70.359829,31.760341,22.488075,39.941785,18.090579,58.908995,57.275714,46.952178,81.182513,31.104488,19.341362,50.463554,39.284365
2011-05-13,86.444835,47.006687,45.691839,72.063126,96.252162,88.674414,15.236856,30.135436,46.696913,72.577129,17.148147,133.454226,33.598725,20.404646,156.41887,58.231188,38.599071,70.429608,31.657889,22.230511,40.735143,18.116559,58.926626,55.912223,46.830296,80.647765,30.963215,19.336523,50.463554,39.227677
2011-05-16,85.949627,47.557582,44.725668,70.914199,96.034904,88.033542,14.984113,29.980738,46.705737,72.011728,17.036068,132.642896,33.571491,20.605119,155.443095,58.012668,38.357547,70.77853,31.845717,21.821959,40.267626,18.168518,58.997135,56.459412,47.036553,80.557123,30.722226,19.343782,50.77148,38.67025
2011-05-17,84.509031,48.212958,45.106766,69.920291,92.404972,87.632081,15.020218,30.051456,46.158543,72.1643,16.889503,132.841003,33.952781,20.526673,156.952787,58.03889,39.189462,70.595348,31.820104,21.920297,40.088178,18.307077,59.420176,56.12751,46.867799,79.596386,30.838566,19.503487,50.300535,38.745832
2011-05-18,85.079615,48.497907,45.607299,70.339739,95.274521,89.770298,15.029245,30.188477,47.032291,73.357909,17.036068,132.869304,34.007248,20.814308,156.897557,58.126296,39.430986,71.092559,32.084775,22.072273,40.059845,18.341717,59.384922,56.513235,47.449075,79.423235,30.821946,19.396819,49.974495,39.133195
2011-05-19,85.776986,49.21977,45.69586,71.14216,95.319785,90.651769,15.038272,30.259195,47.155851,73.887411,17.208497,131.454195,33.943701,20.517958,157.035633,58.030147,39.359422,71.973585,31.91402,22.099091,40.664307,18.211819,59.455431,56.3428,47.392821,80.289005,31.013077,19.307119,50.246193,39.095407
2011-05-20,84.735452,48.621381,44.983308,70.686237,94.44172,89.517201,14.920927,30.188477,46.546877,73.205344,16.915368,127.350387,33.635039,20.239038,156.639806,57.418294,38.58118,71.816571,31.640813,21.893477,40.163737,17.917381,59.367298,55.840459,46.633413,79.742203,30.871807,18.965294,50.074119,39.20878
2011-05-23,83.766374,48.554894,44.873277,69.555551,92.232978,88.469913,14.758449,29.830456,45.540741,72.397634,16.717072,128.152274,33.426239,19.925256,154.890763,57.304659,38.06235,71.964861,31.50421,21.607405,39.488439,17.830782,59.094083,55.113859,46.089636,78.457211,30.622504,18.64771,50.010723,38.887552
2011-05-24,83.295424,48.022996,44.576711,68.908142,91.925206,89.255376,14.686236,29.821618,45.231842,72.954058,16.46705,128.623977,33.181125,19.70735,154.642226,57.496958,37.874499,72.086982,31.478594,21.589525,39.823726,17.770163,59.058829,54.737105,44.964583,78.028887,30.664056,18.812562,49.612229,38.821417
2011-05-25,83.947515,47.880521,45.19265,69.592026,93.464079,90.110667,14.614024,29.5741,46.034983,73.55535,16.570507,128.529645,33.253753,19.768363,154.421291,57.94274,37.811882,72.156768,31.324915,21.625285,39.285377,17.995321,58.503578,55.1318,44.880204,78.612144,30.248554,19.091357,49.412985,38.859209
2011-05-26,84.065251,48.136974,44.953786,69.902057,94.314989,90.206669,14.668183,29.481278,45.867296,73.941256,16.742937,128.548503,32.854306,19.611471,153.896574,57.757594,37.972898,71.9038,31.060247,22.054393,39.700944,18.099239,58.336127,54.907541,44.720823,78.730616,30.423064,19.222269,49.467323,38.726939
2011-05-27,84.653944,48.564394,45.27719,70.202961,94.686126,90.075756,14.85774,29.3973,46.388013,74.156643,16.76018,131.149558,32.68182,19.358701,154.191155,58.868482,38.277039,71.728041,30.915104,22.134851,39.960675,18.125219,58.344936,55.185623,45.283348,78.675937,30.472923,19.345909,49.539777,39.227677
2011-05-31,85.47811,49.010808,46.675451,71.15128,95.772396,91.559422,15.164643,29.529898,47.041115,74.910508,16.932609,133.10743,32.936011,19.620188,155.507526,59.326949,38.679579,71.657735,31.376142,22.358345,39.880392,18.575536,59.050013,55.687964,45.892753,79.988262,30.688985,19.651369,50.010723,39.331604
2011-06-01,82.815414,47.40561,46.364129,68.707535,91.644583,89.44738,14.785527,29.5078,45.514265,73.618172,16.492913,128.794422,32.137124,19.175661,153.325841,58.612806,37.355668,71.165606,30.949256,21.839839,38.79425,18.229137,58.521209,54.898572,45.330224,76.825919,30.140523,19.195602,49.177511,38.169513
2011-06-02,82.833525,47.576579,46.443305,69.017566,92.504547,88.251727,14.668183,29.18956,45.161235,72.989957,16.458428,127.101383,31.855696,19.254107,152.893184,58.612806,37.221491,70.963478,30.86388,21.652103,38.467171,18.185838,58.177485,54.880631,46.305271,76.816804,30.05742,19.564094,48.498263,37.848284
2011-06-03,82.145206,46.807222,46.086357,68.242492,91.517852,88.146996,14.451545,28.96414,44.384573,72.855337,16.225647,127.999924,31.438096,18.940323,151.935824,58.268952,37.185708,70.77893,30.582134,21.374971,38.092691,18.04728,57.666304,54.880631,45.950646,75.859895,29.608681,19.183479,48.597887,37.205827
2011-06-06,82.072757,46.332311,45.36173,68.005417,90.39538,86.994976,14.433491,28.91552,43.996239,72.056603,15.915273,126.647372,31.129434,19.027485,151.659658,58.233692,36.255394,70.919535,30.360154,21.464369,37.813014,17.96068,57.727998,54.772988,45.292195,76.288226,29.259657,18.95802,48.688452,37.224723
2011-06-07,82.281059,46.436792,44.556591,67.640678,90.413481,86.811701,14.000216,28.81828,44.384573,71.796341,15.932516,125.786672,31.165748,19.227958,150.683884,57.748776,36.425357,71.306211,30.36869,21.509067,38.822691,17.96068,57.340205,54.925482,45.122878,75.86901,29.40093,19.350757,48.751851,37.177481
2011-06-08,82.335405,45.686431,44.583426,67.339767,88.747878,87.230614,13.810658,28.906682,43.899159,72.478408,15.958382,124.462494,30.956945,19.018769,151.282232,58.313038,36.13016,71.315001,30.556521,21.401791,37.969443,17.908721,57.155124,54.808079,45.339227,75.67763,29.833052,18.596799,48.625056,37.064107
2011-06-09,83.286365,45.904894,44.482776,67.640678,89.852249,88.34773,13.819685,29.12326,44.534609,72.855337,16.018732,126.297417,31.165748,18.966472,151.742504,58.8773,36.657934,71.41167,30.735813,21.419669,38.239638,17.96934,57.296142,55.160284,47.596779,76.634532,29.641918,18.528919,48.561659,37.196377
2011-06-10,82.172382,45.344499,43.732654,66.28203,87.616352,86.986247,13.64818,28.902261,43.93446,71.5989,15.794573,128.557964,30.385015,18.635255,150.214397,58.268952,36.720551,70.620745,30.266239,21.196175,37.760874,17.415106,57.022921,53.471517,46.47741,75.367771,29.243037,18.107092,47.746565,36.374411
2011-06-13,82.688619,45.81941,43.826586,66.509992,86.394304,86.340419,13.594021,28.991303,43.68734,71.105304,15.854923,130.080759,30.421326,18.643972,150.205197,58.709783,37.27516,70.945905,30.490625,21.491189,38.163795,17.718202,57.084614,53.065129,46.195216,75.431564,29.608681,18.148304,47.655996,36.251587
2011-06-14,83.856941,45.733925,44.610261,68.060126,88.584938,87.797898,13.612073,29.209449,44.384573,72.137371,16.035975,129.674057,31.784159,19.018769,151.079711,59.159432,37.221491,71.596219,30.75816,21.652103,38.983858,17.822122,57.075806,52.965793,46.656131,76.570739,29.567131,18.407704,47.918639,36.459442
2011-06-15,82.444082,44.907578,43.846716,67.339767,86.5844,85.886596,13.395436,28.924522,43.722644,70.593756,15.854923,127.545927,30.988412,18.670121,149.431943,58.330675,36.389575,71.394091,30.352538,21.222995,38.106911,17.484385,56.194459,51.963371,46.420969,75.887234,29.184867,18.143455,47.384298,36.270483
2011-06-16,82.942209,45.980878,43.633358,67.485666,86.412406,86.77679,13.584994,29.156024,43.546129,71.096328,16.028772,128.718754,31.555496,18.670121,149.744924,58.471737,36.103325,71.895009,30.36117,21.455429,38.059509,17.527684,56.635134,52.162047,46.712572,76.871482,29.284589,18.153152,47.846188,35.911462
2011-06-17,83.123342,46.066362,42.975824,67.622444,86.855962,86.549875,13.512781,29.213902,43.74912,70.916833,16.072233,129.797006,31.582934,18.469648,151.374292,58.445289,36.496918,72.51896,30.542404,21.687863,38.44821,17.545004,57.014112,52.30654,46.994765,77.071978,29.508958,18.04406,47.83713,35.939808
2011-06-20,83.829772,46.427295,42.312919,67.950702,88.874608,87.19571,13.666233,29.307393,44.472829,71.536078,16.06354,127.820213,31.802452,18.591675,151.908209,58.639255,36.210668,72.668361,30.887615,21.875597,39.453145,17.553664,57.366644,51.990462,48.227015,77.955978,29.625301,17.951937,48.036377,36.119317
2011-06-21,84.617716,47.063674,43.652145,67.458311,91.780367,88.661911,14.000216,29.498828,45.646652,72.30789,16.350389,128.595805,32.406122,18.870593,153.012859,58.621618,36.595317,72.76503,30.878983,22.134851,40.059898,17.692223,56.59988,52.451036,49.120631,77.974202,29.907843,18.17982,48.262792,36.638951
2011-06-22,84.04714,47.34862,43.291166,65.762279,90.657895,88.208088,13.864817,29.561156,45.293622,71.634799,16.133079,127.2338,31.948796,18.652688,152.515757,58.251322,36.398519,72.633208,30.611447,22.036513,38.84639,17.562325,56.458861,51.764691,48.706744,77.864846,29.86629,18.099819,48.009204,36.194902
2011-06-23,83.630521,46.740734,44.447889,64.968971,91.019985,86.715699,13.96411,28.928975,45.293622,70.396314,15.976616,125.190791,32.607347,18.92289,152.920799,57.898657,35.84391,72.316838,30.179936,22.018633,38.960158,17.882741,55.930057,51.620198,48.114138,77.573217,29.957701,18.257397,48.262792,35.731953
2011-06-24,82.317287,45.91439,43.793043,64.978091,90.531165,85.441495,13.476675,28.906714,45.858468,68.906537,15.620228,123.819333,32.085996,18.478365,151.954239,57.360843,35.325083,71.921372,29.817464,21.723621,38.481392,17.389125,55.163289,51.186719,47.465089,76.853258,29.916151,17.787084,47.465808,35.505206
2011-06-27,83.549013,47.054177,44.556591,65.306356,91.24629,86.314238,13.584994,29.031369,45.673129,69.929634,15.889693,123.630169,32.195753,18.600391,154.301615,57.528361,35.67395,72.343201,29.800203,22.528201,38.689964,17.467065,55.365997,51.674385,48.001258,77.764598,30.248554,17.913147,47.357129,35.968151
2011-06-28,84.246384,47.320126,44.988683,65.734918,93.998156,87.579712,13.657206,29.396431,46.476269,71.46428,16.028772,122.258696,32.982354,18.731134,156.501716,58.11026,35.369809,74.127174,30.128153,23.064586,42.614895,17.796141,55.277864,51.9724,48.697339,78.876433,30.389823,18.250125,47.574486,35.826431
2011-06-29,84.327899,48.540307,44.824967,66.309385,93.563654,88.391363,13.846764,29.699166,47.058767,72.020705,16.133079,125.351582,32.90918,18.643972,156.989603,58.462919,36.183833,74.320512,30.292126,22.903671,42.55801,17.900061,55.128034,52.893545,48.480991,78.803524,30.514475,20.987159,47.67411,36.232691
2011-06-30,85.903781,49.283857,45.043701,67.412716,96.369838,89.752839,14.090482,29.957382,47.703045,73.034825,16.393852,125.881247,33.128698,19.31512,157.919362,58.648067,36.622152,74.100811,30.456103,23.243382,42.652818,17.839442,56.027005,52.72196,48.518617,80.662658,30.938286,20.427146,48.126941,36.884598
2011-07-01,87.552119,49.893947,46.062199,67.72274,98.325119,90.843767,14.316146,30.313538,48.073727,73.600226,16.689394,129.24842,33.595169,19.637621,160.67178,59.335768,37.42318,75.269622,30.723638,23.261261,43.525023,17.96934,56.643943,53.38121,49.976621,82.139023,31.411958,21.326561,48.462036,37.527055
2011-07-05,87.072109,49.884416,46.890157,67.613324,98.153125,91.742698,14.198355,30.407033,48.056075,73.232266,16.550315,127.214879,33.467119,19.559175,161.491064,59.617899,36.928162,75.260833,30.628708,23.270201,43.4871,17.995321,56.635134,52.857421,49.713237,81.573997,31.428579,21.411411,48.353357,37.763253
2011-07-06,88.068356,50.294317,47.202822,68.151309,99.646741,91.707787,14.098686,30.509427,48.718004,73.205344,16.559006,126.637919,33.448825,19.829377,163.589917,59.556183,36.505151,75.454171,30.663227,23.538394,43.776256,17.995321,57.022921,52.929669,49.976621,82.403312,31.603687,21.382319,48.652228,37.385336
2011-07-07,88.729506,51.08553,47.932813,69.291115,101.049829,93.025623,14.406754,30.607371,49.28285,73.914334,16.776316,127.69725,33.887858,20.247754,162.457638,59.882393,37.189171,75.629929,30.835832,23.931744,44.397232,17.519024,57.243257,53.191564,49.506297,83.287313,31.50266,21.855058,49.349589,37.545952
2011-07-08,88.412519,50.589831,48.26963,68.452219,99.945465,92.414706,14.261781,30.576207,48.912168,73.968179,16.506852,126.81763,33.494557,20.125728,162.466852,59.573813,36.667156,75.22568,31.172411,24.06584,44.198138,17.458405,57.225633,52.974822,48.988941,82.339519,31.553174,21.753238,48.978267,37.706564
2011-07-11,87.452493,49.827219,47.503408,66.883845,97.908718,91.123051,13.980895,30.317991,48.364974,73.501505,16.193926,124.869211,33.256749,19.916539,161.086036,59.309312,35.488118,75.005978,30.792682,23.806586,43.340153,17.354487,57.040551,52.604559,47.9166,81.227684,31.250101,21.309591,48.788075,37.054661
2011-07-12,86.83663,49.951144,47.469855,65.589026,96.795293,91.105593,14.134929,30.206692,47.958992,73.492529,15.976616,123.251826,33.028086,19.567891,160.220722,59.097716,35.452116,74.689608,30.749531,23.726129,43.24535,17.319846,56.873094,52.676807,48.358705,80.617088,31.224846,21.261104,48.851471,36.988525
2011-07-13,87.117396,49.522174,48.042848,65.807867,98.34322,91.71651,14.107746,30.300183,48.188459,74.022031,16.089618,122.88295,33.04638,19.594039,160.469273,59.626711,35.659122,74.663245,31.094739,23.806586,43.63405,17.311186,56.970042,52.803238,48.659712,80.352799,31.098565,21.513231,48.923926,37.375889
2011-07-14,86.021523,48.978812,48.009305,64.914263,97.383688,91.349959,13.980895,30.126556,47.500053,73.806637,16.107003,122.854577,32.890887,19.410999,160.386413,59.653166,36.316142,75.410228,31.336387,23.66355,43.591386,17.241907,56.934788,52.134955,49.167663,80.033831,31.048055,21.319288,48.570718,37.394785
2011-07-15,86.465305,49.388717,48.968769,64.996325,98.994981,92.676532,14.125868,30.064228,47.738348,74.488704,16.002694,123.109956,32.845155,19.498161,161.592324,59.468012,35.983133,75.120227,31.008437,23.940684,43.468139,17.103348,57.1375,52.288481,48.885469,80.489501,30.997542,21.515656,48.570718,37.101899
2011-07-18,85.677361,48.93115,50.160378,63.418837,97.995032,92.711442,13.989955,29.881699,47.191154,74.174596,15.898386,122.324911,32.64393,19.419715,161.352987,59.150613,35.848131,75.049921,30.628708,23.770828,42.965673,17.008088,56.890725,51.042226,48.866656,79.851566,30.904936,21.350804,48.289961,36.610608
2011-07-19,85.378484,49.388717,50.569652,64.312441,99.667672,93.80237,14.189294,30.861133,47.747173,75.054097,16.150464,121.530413,33.028086,20.099579,170.493999,58.824403,36.352144,75.761751,30.887615,24.620106,43.013074,17.267887,56.943603,51.502797,48.396332,80.945171,31.123823,21.627174,48.878644,37.356993
2011-07-20,85.360374,49.65563,51.918274,65.716684,100.27673,93.470724,14.334267,30.660796,47.888384,74.757943,16.333006,125.559667,33.302481,20.038566,169.057938,58.401203,36.86516,75.814477,30.715009,24.190996,42.946711,17.233247,57.045783,51.529892,48.452769,79.487029,31.426896,21.488989,48.806189,37.186931
2011-07-21,86.800402,50.122732,51.970604,66.464397,101.449399,95.504216,14.814493,30.870036,48.373802,76.301558,16.654623,128.236383,33.586024,19.881673,170.208618,58.603988,38.0622,76.051758,31.224193,24.226756,43.534502,17.406446,57.303467,52.098831,49.054786,80.389253,31.628942,21.345956,49.331475,38.490742
2011-07-22,86.38379,49.798622,52.777087,66.26379,95.586062,95.102755,14.914161,31.043666,48.409102,76.481053,16.550315,128.151261,33.403093,20.160592,170.46637,58.824403,37.972195,77.826941,31.146521,24.611166,43.47288,17.380465,57.090213,51.999495,49.619174,79.924468,30.930194,21.702326,49.376758,38.40571
2011-07-25,86.103031,49.388717,53.474879,65.02368,96.049677,94.343467,14.751068,30.834423,47.747173,75.897707,16.480775,129.437598,33.521999,20.073431,169.103968,58.410021,37.522181,77.440271,30.973916,24.950876,43.10314,17.155307,56.254965,51.159628,48.565649,79.578162,30.492423,21.595658,48.878644,38.320679
2011-07-26,81.447835,49.159932,54.133756,63.975063,95.63151,93.880914,14.760129,30.803259,47.385318,75.718219,16.133079,130.146975,33.284188,19.960119,168.395145,58.119072,37.297174,77.352385,30.887615,25.102852,42.818726,16.999428,56.05948,51.295088,48.217607,78.539235,30.542933,21.624749,48.534491,38.273437
2011-07-27,79.772328,48.120871,52.681818,64.403624,92.122597,92.187791,14.216476,30.58066,46.140891,74.766912,15.741923,127.422964,32.589054,19.637621,166.940698,57.51073,36.604151,76.535097,30.369799,24.43237,42.055545,16.713651,55.268659,50.816455,46.92892,76.315565,30.484002,21.273226,48.226565,37.338097
2011-07-28,79.310429,48.1876,52.578491,64.430986,90.577224,91.664147,14.506424,30.634081,46.158543,73.106623,15.741923,128.482295,32.150021,19.655052,167.35494,57.37848,36.613153,76.262669,30.145414,24.78102,42.88983,16.765612,55.019859,50.121082,46.957138,75.568267,30.020976,21.072009,47.991094,37.224723
2011-07-29,78.920986,47.701436,52.398676,64.257733,89.804537,90.782675,14.470181,30.277925,45.381878,71.607876,15.568074,127.659423,31.948796,19.463296,167.40097,57.122798,36.406147,75.999032,29.454996,24.494948,42.733401,16.670352,54.637779,49.786942,46.684353,75.495358,29.709486,20.737456,47.737506,36.487784
2011-08-01,78.585882,47.68237,53.240045,64.130075,91.558994,91.969606,14.343329,30.15327,45.496613,71.437358,15.620228,126.883831,31.326833,19.38485,166.388365,56.787769,36.397145,75.919936,28.859507,24.378732,42.349438,16.462514,54.584464,49.317339,45.16991,75.039688,30.197767,20.771396,47.655996,36.317722
